file,unix_ts,local_dt,local_tm,column,original_value,recovered_value,method,source_hour_unix_ts,source_samples,confidence,notes
energy_hourly.csv,1528570800,2018-06-09,12:00:00,gen1,,1,recovered_1hz_power_mean_ceil,1528567200,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528570800,2018-06-09,12:00:00,gen2,,2,recovered_1hz_power_mean_ceil,1528567200,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528570800,2018-06-09,12:00:00,gen3,,39,recovered_1hz_power_mean_ceil,1528567200,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528570800,2018-06-09,12:00:00,gen4,,2,recovered_1hz_power_mean_ceil,1528567200,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528570800,2018-06-09,12:00:00,gen5,,72,recovered_1hz_power_mean_ceil,1528567200,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528570800,2018-06-09,12:00:00,gen6,,2,recovered_1hz_power_mean_ceil,1528567200,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528570800,2018-06-09,12:00:00,kit1,,1,recovered_1hz_power_mean_ceil,1528567200,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528570800,2018-06-09,12:00:00,kit2,,0,recovered_1hz_power_mean_ceil,1528567200,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528570800,2018-06-09,12:00:00,main,,2387,recovered_1hz_power_mean_ceil,1528567200,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528570800,2018-06-09,12:00:00,outp,,1,recovered_1hz_power_mean_ceil,1528567200,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528570800,2018-06-09,12:00:00,vacu,,1,recovered_1hz_power_mean_ceil,1528567200,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528574400,2018-06-09,13:00:00,beda,,6,recovered_1hz_power_mean_ceil,1528570800,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528574400,2018-06-09,13:00:00,bedp,,95,recovered_1hz_power_mean_ceil,1528570800,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528574400,2018-06-09,13:00:00,boil,,15,recovered_1hz_power_mean_ceil,1528570800,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528574400,2018-06-09,13:00:00,chrg,,0,recovered_1hz_power_mean_ceil,1528570800,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528574400,2018-06-09,13:00:00,cwsh,,3,recovered_1hz_power_mean_ceil,1528570800,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528574400,2018-06-09,13:00:00,dryr,,3133,recovered_1hz_power_mean_ceil,1528570800,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528574400,2018-06-09,13:00:00,dwsh,,0,recovered_1hz_power_mean_ceil,1528570800,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528574400,2018-06-09,13:00:00,frdg,,51,recovered_1hz_power_mean_ceil,1528570800,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528574400,2018-06-09,13:00:00,gen1,,0,recovered_1hz_power_mean_ceil,1528570800,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528574400,2018-06-09,13:00:00,gen2,,2,recovered_1hz_power_mean_ceil,1528570800,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528574400,2018-06-09,13:00:00,gen3,,39,recovered_1hz_power_mean_ceil,1528570800,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528574400,2018-06-09,13:00:00,gen4,,2,recovered_1hz_power_mean_ceil,1528570800,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528574400,2018-06-09,13:00:00,gen5,,7,recovered_1hz_power_mean_ceil,1528570800,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528574400,2018-06-09,13:00:00,gen6,,2,recovered_1hz_power_mean_ceil,1528570800,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528574400,2018-06-09,13:00:00,kit1,,53,recovered_1hz_power_mean_ceil,1528570800,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528574400,2018-06-09,13:00:00,kit2,,1,recovered_1hz_power_mean_ceil,1528570800,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528574400,2018-06-09,13:00:00,main,,3430,recovered_1hz_power_mean_ceil,1528570800,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528574400,2018-06-09,13:00:00,outp,,1,recovered_1hz_power_mean_ceil,1528570800,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528574400,2018-06-09,13:00:00,vacu,,0,recovered_1hz_power_mean_ceil,1528570800,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528578000,2018-06-09,14:00:00,beda,,13,recovered_1hz_power_mean_ceil,1528574400,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528578000,2018-06-09,14:00:00,bedp,,80,recovered_1hz_power_mean_ceil,1528574400,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528578000,2018-06-09,14:00:00,boil,,15,recovered_1hz_power_mean_ceil,1528574400,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528578000,2018-06-09,14:00:00,chrg,,0,recovered_1hz_power_mean_ceil,1528574400,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528578000,2018-06-09,14:00:00,cwsh,,3,recovered_1hz_power_mean_ceil,1528574400,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528578000,2018-06-09,14:00:00,dryr,,26,recovered_1hz_power_mean_ceil,1528574400,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528578000,2018-06-09,14:00:00,dwsh,,0,recovered_1hz_power_mean_ceil,1528574400,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528578000,2018-06-09,14:00:00,frdg,,52,recovered_1hz_power_mean_ceil,1528574400,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528578000,2018-06-09,14:00:00,gen1,,0,recovered_1hz_power_mean_ceil,1528574400,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528578000,2018-06-09,14:00:00,gen2,,2,recovered_1hz_power_mean_ceil,1528574400,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528578000,2018-06-09,14:00:00,gen3,,43,recovered_1hz_power_mean_ceil,1528574400,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528578000,2018-06-09,14:00:00,gen4,,2,recovered_1hz_power_mean_ceil,1528574400,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528578000,2018-06-09,14:00:00,gen5,,6,recovered_1hz_power_mean_ceil,1528574400,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528578000,2018-06-09,14:00:00,gen6,,2,recovered_1hz_power_mean_ceil,1528574400,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528578000,2018-06-09,14:00:00,kit1,,125,recovered_1hz_power_mean_ceil,1528574400,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528578000,2018-06-09,14:00:00,kit2,,1,recovered_1hz_power_mean_ceil,1528574400,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528578000,2018-06-09,14:00:00,main,,378,recovered_1hz_power_mean_ceil,1528574400,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528578000,2018-06-09,14:00:00,outp,,1,recovered_1hz_power_mean_ceil,1528574400,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528578000,2018-06-09,14:00:00,vacu,,0,recovered_1hz_power_mean_ceil,1528574400,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528581600,2018-06-09,15:00:00,beda,,19,recovered_1hz_power_mean_ceil,1528578000,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528581600,2018-06-09,15:00:00,bedp,,106,recovered_1hz_power_mean_ceil,1528578000,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528581600,2018-06-09,15:00:00,boil,,15,recovered_1hz_power_mean_ceil,1528578000,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528581600,2018-06-09,15:00:00,chrg,,0,recovered_1hz_power_mean_ceil,1528578000,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528581600,2018-06-09,15:00:00,cwsh,,3,recovered_1hz_power_mean_ceil,1528578000,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528581600,2018-06-09,15:00:00,dryr,,1,recovered_1hz_power_mean_ceil,1528578000,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528581600,2018-06-09,15:00:00,dwsh,,0,recovered_1hz_power_mean_ceil,1528578000,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528581600,2018-06-09,15:00:00,frdg,,54,recovered_1hz_power_mean_ceil,1528578000,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528581600,2018-06-09,15:00:00,gen1,,0,recovered_1hz_power_mean_ceil,1528578000,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528581600,2018-06-09,15:00:00,gen2,,2,recovered_1hz_power_mean_ceil,1528578000,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528581600,2018-06-09,15:00:00,gen3,,39,recovered_1hz_power_mean_ceil,1528578000,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528581600,2018-06-09,15:00:00,gen4,,2,recovered_1hz_power_mean_ceil,1528578000,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528581600,2018-06-09,15:00:00,gen5,,7,recovered_1hz_power_mean_ceil,1528578000,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528581600,2018-06-09,15:00:00,gen6,,2,recovered_1hz_power_mean_ceil,1528578000,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528581600,2018-06-09,15:00:00,kit1,,1,recovered_1hz_power_mean_ceil,1528578000,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528581600,2018-06-09,15:00:00,kit2,,0,recovered_1hz_power_mean_ceil,1528578000,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528581600,2018-06-09,15:00:00,main,,260,recovered_1hz_power_mean_ceil,1528578000,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528581600,2018-06-09,15:00:00,outp,,1,recovered_1hz_power_mean_ceil,1528578000,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528581600,2018-06-09,15:00:00,vacu,,0,recovered_1hz_power_mean_ceil,1528578000,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528585200,2018-06-09,16:00:00,beda,,20,recovered_1hz_power_mean_ceil,1528581600,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528585200,2018-06-09,16:00:00,bedp,,90,recovered_1hz_power_mean_ceil,1528581600,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528585200,2018-06-09,16:00:00,boil,,15,recovered_1hz_power_mean_ceil,1528581600,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528585200,2018-06-09,16:00:00,chrg,,0,recovered_1hz_power_mean_ceil,1528581600,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528585200,2018-06-09,16:00:00,cwsh,,3,recovered_1hz_power_mean_ceil,1528581600,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528585200,2018-06-09,16:00:00,dryr,,1,recovered_1hz_power_mean_ceil,1528581600,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528585200,2018-06-09,16:00:00,dwsh,,0,recovered_1hz_power_mean_ceil,1528581600,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528585200,2018-06-09,16:00:00,frdg,,39,recovered_1hz_power_mean_ceil,1528581600,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528585200,2018-06-09,16:00:00,gen1,,0,recovered_1hz_power_mean_ceil,1528581600,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528585200,2018-06-09,16:00:00,gen2,,2,recovered_1hz_power_mean_ceil,1528581600,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528585200,2018-06-09,16:00:00,gen3,,39,recovered_1hz_power_mean_ceil,1528581600,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528585200,2018-06-09,16:00:00,gen4,,2,recovered_1hz_power_mean_ceil,1528581600,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528585200,2018-06-09,16:00:00,gen5,,7,recovered_1hz_power_mean_ceil,1528581600,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528585200,2018-06-09,16:00:00,gen6,,2,recovered_1hz_power_mean_ceil,1528581600,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528585200,2018-06-09,16:00:00,kit1,,1,recovered_1hz_power_mean_ceil,1528581600,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528585200,2018-06-09,16:00:00,kit2,,0,recovered_1hz_power_mean_ceil,1528581600,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528585200,2018-06-09,16:00:00,main,,229,recovered_1hz_power_mean_ceil,1528581600,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528585200,2018-06-09,16:00:00,outp,,1,recovered_1hz_power_mean_ceil,1528581600,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528585200,2018-06-09,16:00:00,vacu,,0,recovered_1hz_power_mean_ceil,1528581600,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528588800,2018-06-09,17:00:00,beda,,20,recovered_1hz_power_mean_ceil,1528585200,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528588800,2018-06-09,17:00:00,bedp,,69,recovered_1hz_power_mean_ceil,1528585200,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528588800,2018-06-09,17:00:00,boil,,15,recovered_1hz_power_mean_ceil,1528585200,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528588800,2018-06-09,17:00:00,chrg,,0,recovered_1hz_power_mean_ceil,1528585200,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528588800,2018-06-09,17:00:00,cwsh,,3,recovered_1hz_power_mean_ceil,1528585200,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528588800,2018-06-09,17:00:00,dryr,,1,recovered_1hz_power_mean_ceil,1528585200,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528588800,2018-06-09,17:00:00,dwsh,,0,recovered_1hz_power_mean_ceil,1528585200,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528588800,2018-06-09,17:00:00,frdg,,58,recovered_1hz_power_mean_ceil,1528585200,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528588800,2018-06-09,17:00:00,gen1,,0,recovered_1hz_power_mean_ceil,1528585200,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528588800,2018-06-09,17:00:00,gen2,,6,recovered_1hz_power_mean_ceil,1528585200,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528588800,2018-06-09,17:00:00,gen3,,40,recovered_1hz_power_mean_ceil,1528585200,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528588800,2018-06-09,17:00:00,gen4,,2,recovered_1hz_power_mean_ceil,1528585200,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528588800,2018-06-09,17:00:00,gen5,,7,recovered_1hz_power_mean_ceil,1528585200,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528588800,2018-06-09,17:00:00,gen6,,3,recovered_1hz_power_mean_ceil,1528585200,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528588800,2018-06-09,17:00:00,kit1,,1,recovered_1hz_power_mean_ceil,1528585200,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528588800,2018-06-09,17:00:00,kit2,,0,recovered_1hz_power_mean_ceil,1528585200,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528588800,2018-06-09,17:00:00,main,,231,recovered_1hz_power_mean_ceil,1528585200,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528588800,2018-06-09,17:00:00,outp,,1,recovered_1hz_power_mean_ceil,1528585200,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528588800,2018-06-09,17:00:00,vacu,,0,recovered_1hz_power_mean_ceil,1528585200,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528592400,2018-06-09,18:00:00,beda,,8,recovered_1hz_power_mean_ceil,1528588800,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528592400,2018-06-09,18:00:00,bedp,,59,recovered_1hz_power_mean_ceil,1528588800,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528592400,2018-06-09,18:00:00,boil,,34,recovered_1hz_power_mean_ceil,1528588800,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528592400,2018-06-09,18:00:00,chrg,,0,recovered_1hz_power_mean_ceil,1528588800,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528592400,2018-06-09,18:00:00,cwsh,,3,recovered_1hz_power_mean_ceil,1528588800,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528592400,2018-06-09,18:00:00,dryr,,1,recovered_1hz_power_mean_ceil,1528588800,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528592400,2018-06-09,18:00:00,dwsh,,0,recovered_1hz_power_mean_ceil,1528588800,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528592400,2018-06-09,18:00:00,frdg,,41,recovered_1hz_power_mean_ceil,1528588800,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528592400,2018-06-09,18:00:00,gen1,,0,recovered_1hz_power_mean_ceil,1528588800,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528592400,2018-06-09,18:00:00,gen2,,16,recovered_1hz_power_mean_ceil,1528588800,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528592400,2018-06-09,18:00:00,gen3,,40,recovered_1hz_power_mean_ceil,1528588800,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528592400,2018-06-09,18:00:00,gen4,,2,recovered_1hz_power_mean_ceil,1528588800,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528592400,2018-06-09,18:00:00,gen5,,7,recovered_1hz_power_mean_ceil,1528588800,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528592400,2018-06-09,18:00:00,gen6,,2,recovered_1hz_power_mean_ceil,1528588800,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528592400,2018-06-09,18:00:00,kit1,,1,recovered_1hz_power_mean_ceil,1528588800,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528592400,2018-06-09,18:00:00,kit2,,0,recovered_1hz_power_mean_ceil,1528588800,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528592400,2018-06-09,18:00:00,main,,220,recovered_1hz_power_mean_ceil,1528588800,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528592400,2018-06-09,18:00:00,outp,,1,recovered_1hz_power_mean_ceil,1528588800,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528592400,2018-06-09,18:00:00,vacu,,0,recovered_1hz_power_mean_ceil,1528588800,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528596000,2018-06-09,19:00:00,beda,,8,recovered_1hz_power_mean_ceil,1528592400,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528596000,2018-06-09,19:00:00,bedp,,70,recovered_1hz_power_mean_ceil,1528592400,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528596000,2018-06-09,19:00:00,boil,,36,recovered_1hz_power_mean_ceil,1528592400,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528596000,2018-06-09,19:00:00,chrg,,0,recovered_1hz_power_mean_ceil,1528592400,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528596000,2018-06-09,19:00:00,cwsh,,3,recovered_1hz_power_mean_ceil,1528592400,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528596000,2018-06-09,19:00:00,dryr,,1,recovered_1hz_power_mean_ceil,1528592400,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528596000,2018-06-09,19:00:00,dwsh,,0,recovered_1hz_power_mean_ceil,1528592400,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528596000,2018-06-09,19:00:00,frdg,,48,recovered_1hz_power_mean_ceil,1528592400,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528596000,2018-06-09,19:00:00,gen1,,0,recovered_1hz_power_mean_ceil,1528592400,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528596000,2018-06-09,19:00:00,gen2,,2,recovered_1hz_power_mean_ceil,1528592400,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528596000,2018-06-09,19:00:00,gen3,,39,recovered_1hz_power_mean_ceil,1528592400,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528596000,2018-06-09,19:00:00,gen4,,2,recovered_1hz_power_mean_ceil,1528592400,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528596000,2018-06-09,19:00:00,gen5,,7,recovered_1hz_power_mean_ceil,1528592400,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528596000,2018-06-09,19:00:00,gen6,,31,recovered_1hz_power_mean_ceil,1528592400,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528596000,2018-06-09,19:00:00,kit1,,1,recovered_1hz_power_mean_ceil,1528592400,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528596000,2018-06-09,19:00:00,kit2,,0,recovered_1hz_power_mean_ceil,1528592400,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528596000,2018-06-09,19:00:00,main,,255,recovered_1hz_power_mean_ceil,1528592400,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528596000,2018-06-09,19:00:00,outp,,1,recovered_1hz_power_mean_ceil,1528592400,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528596000,2018-06-09,19:00:00,vacu,,0,recovered_1hz_power_mean_ceil,1528592400,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
energy_hourly.csv,1528599600,2018-06-09,20:00:00,beda,,5,recovered_1hz_power_mean_ceil,1528596000,3600,medium,Hourly aggregation is direct; missing 1 Hz seconds are synthetic donor values.
